bldg_id,in.building_america_climate_zone,in.state,in.heating_fuel,in.interior_lighting_generation,in.service_water_heating_fuel,in.comstock_building_type_group,in.vintage,in.sqft
320903,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,75000.0
320904,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,150000.0
320905,Hot-Dry,TX,Electricity,gen4_led,Electricity,Mercantile,2,17500.0
320907,Hot-Humid,TX,NaturalGas,gen4_led,Electricity,Mercantile,4,75000.0
320913,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,75000.0
320945,Hot-Humid,TX,Propane,gen1_t12_incandescent,Propane,Food Service,4,3000.0
320963,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,3000.0
320980,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,2,75000.0
320982,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,1,17500.0
321009,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Food Service,0,3000.0
321020,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Office,2,7500.0
321022,Mixed-Dry,TX,NaturalGas,gen1_t12_incandescent,Electricity,Office,5,1000.0
321033,Hot-Humid,TX,NaturalGas,gen4_led,NaturalGas,Mercantile,5,350000.0
321035,Hot-Humid,TX,Electricity,gen2_t8_halogen,NaturalGas,Office,3,7500.0
321040,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,2,7500.0
321051,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,150000.0
321055,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,75000.0
321057,Hot-Humid,TX,Electricity,gen4_led,Electricity,Mercantile,5,17500.0
321060,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,5,17500.0
321096,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,5,1000.0
321100,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,37500.0
321105,Hot-Dry,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,3000.0
321109,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,6,75000.0
321118,Hot-Humid,TX,Electricity,gen4_led,Electricity,Mercantile,0,17500.0
321122,Hot-Humid,TX,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,37500.0
321128,Hot-Humid,TX,Electricity,gen4_led,Electricity,Warehouse and Storage,0,7500.0
321144,Hot-Humid,TX,Electricity,gen4_led,Electricity,Mercantile,7,7500.0
321161,Hot-Humid,TX,NaturalGas,gen4_led,Electricity,Office,4,3000.0
321166,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,37500.0
321175,Hot-Dry,TX,Electricity,gen4_led,NaturalGas,Mercantile,2,75000.0
321182,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,7,17500.0
321207,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Food Service,3,17500.0
321220,Hot-Dry,TX,NaturalGas,gen2_t8_halogen,Electricity,Office,7,7500.0
321226,Hot-Humid,TX,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,1,75000.0
321257,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,5,17500.0
321258,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Office,5,17500.0
321262,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,2,750000.0
321263,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,37500.0
321296,Hot-Humid,TX,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,4,75000.0
321321,Hot-Humid,TX,Electricity,gen4_led,Electricity,Office,3,37500.0
321323,Hot-Humid,TX,Electricity,gen1_t12_incandescent,Electricity,Office,5,350000.0
321335,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,37500.0
321344,Hot-Humid,TX,Electricity,gen4_led,Electricity,Warehouse and Storage,2,1000.0
321345,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,17500.0
321346,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,75000.0
321347,Hot-Dry,TX,NaturalGas,gen4_led,NaturalGas,Office,2,3000.0
321353,Mixed-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,4,3000.0
321366,Hot-Humid,TX,Electricity,gen4_led,Electricity,Mercantile,6,3000.0
321371,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Education,5,75000.0
321401,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,1,350000.0
321403,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Education,4,75000.0
321410,Mixed-Dry,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Education,4,37500.0
321415,Hot-Humid,TX,NaturalGas,gen3_t5_cfl,NaturalGas,Office,0,7500.0
321417,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,4,7500.0
321419,Hot-Dry,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,37500.0
321425,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Education,2,75000.0
321427,Hot-Humid,TX,NaturalGas,gen3_t5_cfl,NaturalGas,Warehouse and Storage,6,75000.0
321432,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,3000.0
321433,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,75000.0
321442,Hot-Humid,TX,Electricity,gen4_led,Electricity,Warehouse and Storage,5,3000.0
321451,Hot-Humid,TX,NaturalGas,gen4_led,Electricity,Food Service,3,1000.0
321456,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,75000.0
321459,Hot-Humid,TX,Electricity,gen4_led,Electricity,Office,2,37500.0
321471,Hot-Humid,TX,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,0,75000.0
321490,Hot-Dry,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
321502,Hot-Humid,TX,DistrictHeating,gen3_t5_cfl,DistrictHeating,Office,3,3000.0
321527,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,37500.0
321532,Hot-Humid,TX,Electricity,gen4_led,NaturalGas,Food Service,6,3000.0
321534,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,2,75000.0
321569,Hot-Humid,TX,Electricity,gen4_led,Electricity,Warehouse and Storage,3,3000.0
321590,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,75000.0
321594,Hot-Humid,TX,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,150000.0
321609,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,37500.0
321611,Hot-Humid,TX,NaturalGas,gen4_led,Electricity,Mercantile,4,17500.0
321618,Hot-Humid,TX,Electricity,gen4_led,Electricity,Office,1,37500.0
321621,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
321622,Hot-Humid,TX,Electricity,gen4_led,Electricity,Mercantile,1,37500.0
321626,Hot-Humid,TX,NaturalGas,gen4_led,Electricity,Office,5,3000.0
321652,Hot-Humid,TX,Electricity,gen4_led,NaturalGas,Food Service,4,3000.0
321675,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,4,7500.0
321685,Hot-Humid,TX,Electricity,gen4_led,Electricity,Warehouse and Storage,6,37500.0
321690,Hot-Humid,TX,NaturalGas,gen4_led,NaturalGas,Mercantile,3,17500.0
321708,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,37500.0
321709,Hot-Humid,TX,Electricity,gen1_t12_incandescent,Electricity,Mercantile,3,7500.0
321727,Hot-Dry,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,37500.0
321737,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Food Service,3,1000.0
321738,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,37500.0
321755,Hot-Dry,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,75000.0
321761,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,37500.0
321766,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,6,3000.0
321798,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,5,75000.0
321823,Hot-Humid,TX,Electricity,gen4_led,Electricity,Food Service,5,3000.0
321835,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,5,7500.0
321843,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,75000.0
321844,Hot-Dry,TX,NaturalGas,gen4_led,NaturalGas,Office,3,3000.0
321848,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,37500.0
321855,Mixed-Dry,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,37500.0
321867,Hot-Humid,TX,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,3,37500.0
321872,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Lodging,2,7500.0
321887,Hot-Humid,TX,NaturalGas,gen4_led,NaturalGas,Mercantile,5,17500.0
321896,Hot-Humid,TX,Electricity,gen1_t12_incandescent,NaturalGas,Education,5,75000.0
321912,Hot-Dry,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,5,37500.0
321915,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,75000.0
321916,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,6,37500.0
321926,Hot-Dry,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,6,3000.0
321927,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,1,75000.0
321944,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,150000.0
321948,Hot-Humid,TX,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,37500.0
321956,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Office,3,75000.0
321969,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
321971,Mixed-Humid,TX,Electricity,gen4_led,Electricity,Mercantile,0,17500.0
321975,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,6,3000.0
322013,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,75000.0
322016,Hot-Humid,TX,Electricity,gen4_led,NaturalGas,Mercantile,2,350000.0
322023,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,5,1000.0
322024,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,3000.0
322028,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,17500.0
322046,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,3000.0
322054,Hot-Humid,TX,Electricity,gen1_t12_incandescent,NaturalGas,Food Service,1,7500.0
322071,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,2,3000.0
322075,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,3000.0
322091,Hot-Humid,TX,Electricity,gen2_t8_halogen,NaturalGas,Office,4,3000.0
322105,Hot-Humid,TX,Electricity,gen3_t5_cfl,NaturalGas,Mercantile,4,37500.0
322114,Hot-Dry,TX,NaturalGas,gen4_led,NaturalGas,Food Service,3,3000.0
322115,Hot-Humid,TX,Electricity,gen4_led,Electricity,Warehouse and Storage,4,3000.0
322127,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,37500.0
322135,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,17500.0
322138,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,7,75000.0
322146,Hot-Humid,TX,NaturalGas,gen4_led,NaturalGas,Office,6,75000.0
322150,Hot-Humid,TX,Electricity,gen4_led,Electricity,Office,1,7500.0
322153,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,7500.0
322154,Hot-Humid,TX,Electricity,gen3_t5_cfl,Electricity,Mercantile,2,17500.0
322157,Hot-Dry,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Lodging,6,37500.0
322165,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,1,17500.0
322167,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Office,2,37500.0
322168,Hot-Humid,TX,NaturalGas,gen4_led,Electricity,Warehouse and Storage,5,3000.0
322178,Hot-Humid,TX,Electricity,gen4_led,Electricity,Food Service,4,1000.0
322180,Hot-Humid,TX,Electricity,gen1_t12_incandescent,Electricity,Office,6,3000.0
322188,Hot-Humid,TX,Electricity,gen4_led,Electricity,Office,5,7500.0
322208,Hot-Dry,TX,Propane,gen1_t12_incandescent,Electricity,Warehouse and Storage,6,7500.0
322218,Hot-Humid,TX,Electricity,gen2_t8_halogen,Electricity,Office,6,3000.0
322229,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,5,3000.0
322263,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Office,2,37500.0
322295,Hot-Humid,TX,Electricity,gen4_led,Electricity,Mercantile,2,7500.0
322306,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,17500.0
322317,Hot-Humid,TX,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,1,75000.0
322321,Hot-Humid,TX,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,150000.0
322327,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,17500.0
322328,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,5,17500.0
322334,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,3000.0
322344,Cold,UT,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,75000.0
322347,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,2,7500.0
322359,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,37500.0
322360,Cold,UT,NaturalGas,gen4_led,NaturalGas,Office,6,17500.0
322370,Cold,UT,NaturalGas,gen4_led,NaturalGas,Education,6,350000.0
322373,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,7500.0
322378,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,1000.0
322383,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,37500.0
322386,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,0,75000.0
322398,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,3,3000.0
322405,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,75000.0
322406,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Education,3,150000.0
322417,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,17500.0
322434,Cold,UT,NaturalGas,gen4_led,Electricity,Warehouse and Storage,4,75000.0
322445,Cold,UT,NaturalGas,gen3_t5_cfl,Electricity,Office,4,7500.0
322452,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,4,7500.0
322457,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,3000.0
322460,Cold,UT,NaturalGas,gen4_led,NaturalGas,Office,2,7500.0
322464,Cold,UT,NaturalGas,gen3_t5_cfl,Electricity,Warehouse and Storage,4,37500.0
322466,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,7,17500.0
322475,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,75000.0
322483,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,0,17500.0
322484,Cold,UT,Electricity,gen1_t12_incandescent,Electricity,Mercantile,0,37500.0
322490,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,37500.0
322494,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,37500.0
322505,Cold,UT,Propane,gen2_t8_halogen,Electricity,Food Service,4,17500.0
322508,Cold,UT,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,6,17500.0
322511,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
322530,Cold,UT,NaturalGas,gen4_led,Electricity,Warehouse and Storage,6,37500.0
322537,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,17500.0
322547,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Education,4,150000.0
322606,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,4,75000.0
322614,Cold,UT,NaturalGas,gen4_led,NaturalGas,Mercantile,6,17500.0
322620,Cold,UT,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,37500.0
322632,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,75000.0
322634,Cold,UT,NaturalGas,gen4_led,NaturalGas,Office,5,37500.0
322635,Cold,UT,Electricity,gen4_led,NaturalGas,Food Service,4,3000.0
322647,Cold,UT,NaturalGas,gen4_led,NaturalGas,Food Service,5,3000.0
322660,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,37500.0
322674,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,1,37500.0
322688,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,4,17500.0
322698,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,3,3000.0
322716,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,150000.0
322724,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,17500.0
322736,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,150000.0
322738,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,17500.0
322743,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,5,7500.0
322757,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,75000.0
322767,Cold,UT,NaturalGas,gen4_led,NaturalGas,Office,5,75000.0
322772,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,7500.0
322778,Cold,UT,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,2,3000.0
322780,Cold,UT,NaturalGas,gen4_led,Electricity,Mercantile,2,75000.0
322793,Cold,UT,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,3,17500.0
322797,Cold,UT,NaturalGas,gen4_led,NaturalGas,Mercantile,1,17500.0
322798,Cold,UT,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,7,75000.0
322802,Cold,UT,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,75000.0
322803,Cold,UT,Electricity,gen2_t8_halogen,Electricity,Office,6,75000.0
322810,Cold,UT,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,37500.0
322844,Cold,UT,NaturalGas,gen4_led,NaturalGas,Mercantile,5,37500.0
322856,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,37500.0
322888,Cold,UT,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,2,75000.0
322903,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,75000.0
322915,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,75000.0
322916,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,7500.0
322933,Cold,UT,NaturalGas,gen4_led,NaturalGas,Lodging,3,37500.0
322935,Cold,UT,NaturalGas,gen4_led,Electricity,Office,0,7500.0
322940,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,2,17500.0
322944,Cold,UT,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,17500.0
322958,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
322960,Cold,UT,NaturalGas,gen4_led,Electricity,Mercantile,1,17500.0
322977,Cold,UT,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,6,75000.0
322987,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,37500.0
322988,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,7500.0
322995,Hot-Dry,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,6,3000.0
322996,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,37500.0
323001,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,150000.0
323002,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,2,17500.0
323008,Cold,UT,NaturalGas,gen4_led,NaturalGas,Food Service,5,3000.0
323019,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,75000.0
323030,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,7500.0
323031,Cold,UT,Electricity,gen1_t12_incandescent,Electricity,Lodging,3,150000.0
323040,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,2,150000.0
323041,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,0,37500.0
323067,Cold,UT,NaturalGas,gen4_led,Electricity,Warehouse and Storage,5,17500.0
323078,Cold,UT,Electricity,gen4_led,Electricity,Education,3,150000.0
323098,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,350000.0
323099,Cold,UT,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,17500.0
323102,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,7,17500.0
323109,Cold,UT,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,4,75000.0
323112,Cold,UT,NaturalGas,gen3_t5_cfl,NaturalGas,Office,0,17500.0
323117,Cold,UT,DistrictHeating,gen4_led,DistrictHeating,Lodging,6,75000.0
323127,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,75000.0
323141,Cold,UT,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,3,37500.0
323145,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,17500.0
323147,Cold,UT,NaturalGas,gen4_led,NaturalGas,Office,1,3000.0
323151,Cold,UT,NaturalGas,gen4_led,NaturalGas,Food Service,2,3000.0
323154,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,4,37500.0
323173,Cold,UT,NaturalGas,gen3_t5_cfl,NaturalGas,Lodging,3,17500.0
323183,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
323194,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,6,75000.0
323201,Cold,UT,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,37500.0
323202,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,7,75000.0
323209,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,4,17500.0
323218,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,17500.0
323224,Cold,UT,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,1,17500.0
323226,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,4,3000.0
323240,Cold,UT,NaturalGas,gen4_led,Electricity,Mercantile,7,3000.0
323248,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,37500.0
323256,Cold,UT,NaturalGas,gen4_led,Electricity,Warehouse and Storage,3,150000.0
323264,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,37500.0
323283,Cold,UT,NaturalGas,gen4_led,NaturalGas,Education,2,150000.0
323297,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Office,3,150000.0
323313,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,37500.0
323317,Cold,UT,NaturalGas,gen4_led,Electricity,Mercantile,2,75000.0
323344,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,75000.0
323350,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,1000.0
323351,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,75000.0
323352,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,17500.0
323372,Hot-Dry,UT,NaturalGas,gen2_t8_halogen,Electricity,Office,3,7500.0
323375,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,37500.0
323380,Cold,UT,NaturalGas,gen4_led,NaturalGas,Mercantile,3,37500.0
323384,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,350000.0
323391,Cold,UT,NaturalGas,gen4_led,NaturalGas,Mercantile,0,3000.0
323400,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,7500.0
323420,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,37500.0
323438,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,37500.0
323451,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,5,7500.0
323456,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Education,2,350000.0
323458,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
323473,Cold,UT,Propane,gen1_t12_incandescent,Electricity,Office,1,7500.0
323482,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,2,3000.0
323487,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Office,3,7500.0
323499,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,17500.0
323517,Cold,UT,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,37500.0
323537,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,75000.0
323538,Cold,UT,NaturalGas,gen4_led,NaturalGas,Office,1,17500.0
323569,Cold,UT,NaturalGas,gen4_led,Electricity,Mercantile,0,3000.0
323585,Cold,UT,NaturalGas,gen2_t8_halogen,Electricity,Education,5,17500.0
323592,Cold,UT,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,6,37500.0
323597,Hot-Dry,UT,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,6,150000.0
323601,Cold,UT,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
323610,Cold,UT,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,6,37500.0
